"","pKey","itemNum","Correct","Task","OptionChosen"
"199",107,7,1,"CIV","Coherent"
"200",107,29,1,"CIV","Incoherent"
"201",108,27,1,"CIV","Incoherent"
"202",108,21,1,"CIV","Incoherent"
"203",108,2,1,"CIV","Coherent"
"204",108,40,1,"CIV","Incoherent"
"205",108,35,1,"CIV","Incoherent"
"206",108,23,1,"CIV","Incoherent"
"207",108,11,1,"CIV","Coherent"
"208",108,15,1,"CIV","Coherent"
"209",108,10,1,"CIV","Coherent"
"210",108,8,1,"CIV","Coherent"
"211",108,24,1,"CIV","Incoherent"
"212",108,22,0,"CIV","Coherent"
"213",108,25,0,"CIV","Coherent"
"214",108,38,1,"CIV","Incoherent"
"215",108,4,0,"CIV","Incoherent"
"216",108,9,0,"CIV","Incoherent"
"217",108,32,1,"CIV","Incoherent"
"218",108,18,1,"CIV","Coherent"
"219",108,34,0,"CIV","Coherent"
"220",108,37,1,"CIV","Incoherent"
"221",108,3,1,"CIV","Coherent"
"222",108,20,1,"CIV","Coherent"
"223",108,39,0,"CIV","Coherent"
"224",108,26,1,"CIV","Incoherent"
"225",108,6,1,"CIV","Coherent"
"226",108,31,1,"CIV","Incoherent"
"227",108,30,1,"CIV","Incoherent"
"228",108,19,1,"CIV","Coherent"
"229",108,14,0,"CIV","Incoherent"
"230",108,13,0,"CIV","Incoherent"
"231",108,17,1,"CIV","Coherent"
"232",108,36,1,"CIV","Incoherent"
"233",108,5,1,"CIV","Coherent"
"234",108,16,1,"CIV","Coherent"
"235",108,1,1,"CIV","Coherent"
"236",108,12,0,"CIV","Incoherent"
"237",108,33,1,"CIV","Incoherent"
"238",108,28,1,"CIV","Incoherent"
"239",108,7,1,"CIV","Coherent"
"240",108,29,1,"CIV","Incoherent"
"241",110,27,1,"CIV","Incoherent"
"242",110,21,1,"CIV","Incoherent"
"243",110,2,1,"CIV","Coherent"
"244",110,40,1,"CIV","Incoherent"
"245",110,35,1,"CIV","Incoherent"
"246",110,23,1,"CIV","Incoherent"
"247",110,11,1,"CIV","Coherent"
"248",110,15,1,"CIV","Coherent"
"249",110,10,1,"CIV","Coherent"
"250",110,8,1,"CIV","Coherent"
"251",110,24,1,"CIV","Incoherent"
"252",110,22,1,"CIV","Incoherent"
"253",110,25,1,"CIV","Incoherent"
"254",110,38,1,"CIV","Incoherent"
"255",110,4,1,"CIV","Coherent"
"256",110,9,1,"CIV","Coherent"
"257",110,32,1,"CIV","Incoherent"
"258",110,18,1,"CIV","Coherent"
"259",110,34,1,"CIV","Incoherent"
"260",110,37,1,"CIV","Incoherent"
"261",110,3,1,"CIV","Coherent"
"262",110,20,1,"CIV","Coherent"
"263",110,39,1,"CIV","Incoherent"
"264",110,26,1,"CIV","Incoherent"
"265",110,6,1,"CIV","Coherent"
"266",110,31,1,"CIV","Incoherent"
"267",110,30,1,"CIV","Incoherent"
"268",110,19,1,"CIV","Coherent"
"269",110,14,1,"CIV","Coherent"
"270",110,13,1,"CIV","Coherent"
"271",110,17,0,"CIV","Incoherent"
"272",110,36,1,"CIV","Incoherent"
"273",110,5,1,"CIV","Coherent"
"274",110,16,1,"CIV","Coherent"
"275",110,1,1,"CIV","Coherent"
"276",110,12,1,"CIV","Coherent"
"277",110,33,1,"CIV","Incoherent"
"278",110,28,1,"CIV","Incoherent"
"279",110,7,1,"CIV","Coherent"
"280",110,29,1,"CIV","Incoherent"
"281",111,27,1,"CIV","Incoherent"
"282",111,21,1,"CIV","Incoherent"
"283",111,2,1,"CIV","Coherent"
"284",111,40,1,"CIV","Incoherent"
"285",111,35,1,"CIV","Incoherent"
"286",111,23,1,"CIV","Incoherent"
"287",111,11,1,"CIV","Coherent"
"288",111,15,0,"CIV","Incoherent"
"289",111,10,1,"CIV","Coherent"
"290",111,8,1,"CIV","Coherent"
"291",111,24,1,"CIV","Incoherent"
"292",111,22,0,"CIV","Coherent"
"293",111,25,1,"CIV","Incoherent"
"294",111,38,1,"CIV","Incoherent"
"295",111,4,0,"CIV","Incoherent"
"296",111,9,1,"CIV","Coherent"
"297",111,32,1,"CIV","Incoherent"
"298",111,18,1,"CIV","Coherent"
"299",111,34,1,"CIV","Incoherent"
"300",111,37,1,"CIV","Incoherent"
"301",111,3,0,"CIV","Incoherent"
"302",111,20,1,"CIV","Coherent"
"303",111,39,1,"CIV","Incoherent"
"304",111,26,1,"CIV","Incoherent"
"305",111,6,1,"CIV","Coherent"
"306",111,31,1,"CIV","Incoherent"
"307",111,30,1,"CIV","Incoherent"
"308",111,19,1,"CIV","Coherent"
"309",111,14,1,"CIV","Coherent"
"310",111,13,1,"CIV","Coherent"
"311",111,17,1,"CIV","Coherent"
"312",111,36,1,"CIV","Incoherent"
"313",111,5,1,"CIV","Coherent"
"314",111,16,1,"CIV","Coherent"
"315",111,1,1,"CIV","Coherent"
"316",111,12,1,"CIV","Coherent"
"317",111,33,1,"CIV","Incoherent"
"318",111,28,1,"CIV","Incoherent"
"319",111,7,1,"CIV","Coherent"
"320",111,29,1,"CIV","Incoherent"
"321",112,27,1,"CIV","Incoherent"
"322",112,21,0,"CIV","Coherent"
"323",112,2,1,"CIV","Coherent"
"324",112,40,0,"CIV","Coherent"
"325",112,35,1,"CIV","Incoherent"
"326",112,23,1,"CIV","Incoherent"
"327",112,11,1,"CIV","Coherent"
"328",112,15,1,"CIV","Coherent"
"329",112,10,1,"CIV","Coherent"
"330",112,8,0,"CIV","Incoherent"
"331",112,24,1,"CIV","Incoherent"
"332",112,22,0,"CIV","Coherent"
"333",112,25,0,"CIV","Coherent"
"334",112,38,1,"CIV","Incoherent"
"335",112,4,0,"CIV","Incoherent"
"336",112,9,0,"CIV","Incoherent"
"337",112,32,1,"CIV","Incoherent"
"338",112,18,1,"CIV","Coherent"
"339",112,34,0,"CIV","Coherent"
"340",112,37,1,"CIV","Incoherent"
"341",112,3,1,"CIV","Coherent"
"342",112,20,1,"CIV","Coherent"
"343",112,39,0,"CIV","Coherent"
"344",112,26,0,"CIV","Coherent"
"345",112,6,1,"CIV","Coherent"
"346",112,31,0,"CIV","Coherent"
"347",112,30,1,"CIV","Incoherent"
"348",112,19,1,"CIV","Coherent"
"349",112,14,1,"CIV","Coherent"
"350",112,13,1,"CIV","Coherent"
"351",112,17,1,"CIV","Coherent"
"352",112,36,1,"CIV","Incoherent"
"353",112,5,1,"CIV","Coherent"
"354",112,16,1,"CIV","Coherent"
"355",112,1,0,"CIV","Incoherent"
"356",112,12,1,"CIV","Coherent"
"357",112,33,0,"CIV","Coherent"
"358",112,28,0,"CIV","Coherent"
"359",112,7,1,"CIV","Coherent"
"360",112,29,1,"CIV","Incoherent"
"361",115,27,1,"CIV","Incoherent"
"362",115,21,1,"CIV","Incoherent"
"363",115,2,1,"CIV","Coherent"
"364",115,40,1,"CIV","Incoherent"
"365",115,35,1,"CIV","Incoherent"
"366",115,23,1,"CIV","Incoherent"
"367",115,11,1,"CIV","Coherent"
"368",115,15,1,"CIV","Coherent"
"369",115,10,1,"CIV","Coherent"
"370",115,8,1,"CIV","Coherent"
"371",115,24,1,"CIV","Incoherent"
"372",115,22,0,"CIV","Coherent"
"373",115,25,1,"CIV","Incoherent"
"374",115,38,1,"CIV","Incoherent"
"375",115,4,1,"CIV","Coherent"
"376",115,9,1,"CIV","Coherent"
"377",115,32,1,"CIV","Incoherent"
"378",115,18,1,"CIV","Coherent"
"379",115,34,0,"CIV","Coherent"
"380",115,37,0,"CIV","Coherent"
"381",115,3,1,"CIV","Coherent"
"382",115,20,1,"CIV","Coherent"
"383",115,39,1,"CIV","Incoherent"
"384",115,26,1,"CIV","Incoherent"
"385",115,6,0,"CIV","Incoherent"
"386",115,31,1,"CIV","Incoherent"
"387",115,30,1,"CIV","Incoherent"
"388",115,19,0,"CIV","Incoherent"
"389",115,14,1,"CIV","Coherent"
"390",115,13,1,"CIV","Coherent"
"391",115,17,1,"CIV","Coherent"
"392",115,36,0,"CIV","Coherent"
"393",115,5,1,"CIV","Coherent"
"394",115,16,1,"CIV","Coherent"
"395",115,1,1,"CIV","Coherent"
"396",115,12,0,"CIV","Incoherent"
"397",115,33,1,"CIV","Incoherent"
"398",115,28,1,"CIV","Incoherent"
"399",115,7,1,"CIV","Coherent"
"400",115,29,1,"CIV","Incoherent"
"401",116,27,1,"CIV","Incoherent"
"402",116,21,1,"CIV","Incoherent"
"403",116,2,1,"CIV","Coherent"
"404",116,40,1,"CIV","Incoherent"
"405",116,35,1,"CIV","Incoherent"
"406",116,23,1,"CIV","Incoherent"
"407",116,11,0,"CIV","Incoherent"
"408",116,15,1,"CIV","Coherent"
"409",116,10,1,"CIV","Coherent"
"410",116,8,1,"CIV","Coherent"
"411",116,24,1,"CIV","Incoherent"
"412",116,22,1,"CIV","Incoherent"
"413",116,25,1,"CIV","Incoherent"
"414",116,38,1,"CIV","Incoherent"
"415",116,4,0,"CIV","Incoherent"
"416",116,9,1,"CIV","Coherent"
"417",116,32,1,"CIV","Incoherent"
"418",116,18,1,"CIV","Coherent"
"419",116,34,0,"CIV","Coherent"
"420",116,37,1,"CIV","Incoherent"
"421",116,3,0,"CIV","Incoherent"
"422",116,20,1,"CIV","Coherent"
"423",116,39,1,"CIV","Incoherent"
"424",116,26,1,"CIV","Incoherent"
"425",116,6,1,"CIV","Coherent"
"426",116,31,1,"CIV","Incoherent"
"427",116,30,1,"CIV","Incoherent"
"428",116,19,0,"CIV","Incoherent"
"429",116,14,0,"CIV","Incoherent"
"430",116,13,1,"CIV","Coherent"
"431",116,17,0,"CIV","Incoherent"
"432",116,36,1,"CIV","Incoherent"
"433",116,5,1,"CIV","Coherent"
"434",116,16,1,"CIV","Coherent"
"435",116,1,1,"CIV","Coherent"
"436",116,12,1,"CIV","Coherent"
"437",116,33,1,"CIV","Incoherent"
"438",116,28,1,"CIV","Incoherent"
"439",116,7,1,"CIV","Coherent"
"440",116,29,1,"CIV","Incoherent"
"441",118,27,1,"CIV","Incoherent"
"442",118,21,1,"CIV","Incoherent"
"443",118,2,1,"CIV","Coherent"
"444",118,40,1,"CIV","Incoherent"
"445",118,35,1,"CIV","Incoherent"
"446",118,23,1,"CIV","Incoherent"
"447",118,11,1,"CIV","Coherent"
"448",118,15,0,"CIV","Incoherent"
"449",118,10,1,"CIV","Coherent"
"450",118,8,1,"CIV","Coherent"
"451",118,24,1,"CIV","Incoherent"
"452",118,22,1,"CIV","Incoherent"
"453",118,25,1,"CIV","Incoherent"
"454",118,38,1,"CIV","Incoherent"
"455",118,4,1,"CIV","Coherent"
"456",118,9,1,"CIV","Coherent"
"457",118,32,1,"CIV","Incoherent"
"458",118,18,1,"CIV","Coherent"
"459",118,34,1,"CIV","Incoherent"
"460",118,37,1,"CIV","Incoherent"
"461",118,3,0,"CIV","Incoherent"
"462",118,20,1,"CIV","Coherent"
"463",118,39,1,"CIV","Incoherent"
"464",118,26,1,"CIV","Incoherent"
"465",118,6,1,"CIV","Coherent"
"466",118,31,1,"CIV","Incoherent"
"467",118,30,1,"CIV","Incoherent"
"468",118,19,0,"CIV","Incoherent"
"469",118,14,0,"CIV","Incoherent"
"470",118,13,1,"CIV","Coherent"
"471",118,17,0,"CIV","Incoherent"
"472",118,36,1,"CIV","Incoherent"
"473",118,5,1,"CIV","Coherent"
"474",118,16,1,"CIV","Coherent"
"475",118,1,1,"CIV","Coherent"
"476",118,12,0,"CIV","Incoherent"
"477",118,33,1,"CIV","Incoherent"
"478",118,28,1,"CIV","Incoherent"
"479",118,7,1,"CIV","Coherent"
"480",118,29,1,"CIV","Incoherent"
"481",120,27,1,"CIV","Incoherent"
"482",120,21,1,"CIV","Incoherent"
"483",120,2,1,"CIV","Coherent"
"484",120,40,1,"CIV","Incoherent"
"485",120,35,1,"CIV","Incoherent"
"486",120,23,1,"CIV","Incoherent"
"487",120,11,1,"CIV","Coherent"
"488",120,15,1,"CIV","Coherent"
"489",120,10,1,"CIV","Coherent"
"490",120,8,1,"CIV","Coherent"
"491",120,24,0,"CIV","Coherent"
"492",120,22,0,"CIV","Coherent"
"493",120,25,1,"CIV","Incoherent"
"494",120,38,1,"CIV","Incoherent"
"495",120,4,0,"CIV","Incoherent"
"496",120,9,1,"CIV","Coherent"
"497",120,32,1,"CIV","Incoherent"
"498",120,18,1,"CIV","Coherent"
"499",120,34,0,"CIV","Coherent"
"500",120,37,1,"CIV","Incoherent"
"501",120,3,1,"CIV","Coherent"
"502",120,20,1,"CIV","Coherent"
"503",120,39,1,"CIV","Incoherent"
"504",120,26,1,"CIV","Incoherent"
"505",120,6,1,"CIV","Coherent"
"506",120,31,1,"CIV","Incoherent"
"507",120,30,1,"CIV","Incoherent"
"508",120,19,1,"CIV","Coherent"
"509",120,14,0,"CIV","Incoherent"
"510",120,13,1,"CIV","Coherent"
"511",120,17,0,"CIV","Incoherent"
"512",120,36,1,"CIV","Incoherent"
"513",120,5,1,"CIV","Coherent"
"514",120,16,1,"CIV","Coherent"
"515",120,1,1,"CIV","Coherent"
"516",120,12,0,"CIV","Incoherent"
"517",120,33,1,"CIV","Incoherent"
"518",120,28,1,"CIV","Incoherent"
"519",120,7,1,"CIV","Coherent"
"520",120,29,1,"CIV","Incoherent"
"521",122,27,1,"CIV","Incoherent"
"522",122,21,1,"CIV","Incoherent"
"523",122,2,0,"CIV","Incoherent"
"524",122,40,1,"CIV","Incoherent"
"525",122,35,1,"CIV","Incoherent"
"526",122,23,1,"CIV","Incoherent"
"527",122,11,1,"CIV","Coherent"
"528",122,15,0,"CIV","Incoherent"
"529",122,10,1,"CIV","Coherent"
"530",122,8,1,"CIV","Coherent"
"531",122,24,1,"CIV","Incoherent"
"532",122,22,1,"CIV","Incoherent"
"533",122,25,1,"CIV","Incoherent"
"534",122,38,1,"CIV","Incoherent"
"535",122,4,0,"CIV","Incoherent"
"536",122,9,1,"CIV","Coherent"
"537",122,32,1,"CIV","Incoherent"
"538",122,18,1,"CIV","Coherent"
"539",122,34,1,"CIV","Incoherent"
"540",122,37,1,"CIV","Incoherent"
"541",122,3,1,"CIV","Coherent"
"542",122,20,1,"CIV","Coherent"
"543",122,39,1,"CIV","Incoherent"
"544",122,26,1,"CIV","Incoherent"
"545",122,6,0,"CIV","Incoherent"
"546",122,31,1,"CIV","Incoherent"
"547",122,30,1,"CIV","Incoherent"
"548",122,19,0,"CIV","Incoherent"
"549",122,14,0,"CIV","Incoherent"
"550",122,13,1,"CIV","Coherent"
"551",122,17,1,"CIV","Coherent"
"552",122,36,1,"CIV","Incoherent"
"553",122,5,1,"CIV","Coherent"
"554",122,16,1,"CIV","Coherent"
"555",122,1,1,"CIV","Coherent"
"556",122,12,1,"CIV","Coherent"
"557",122,33,1,"CIV","Incoherent"
"558",122,28,1,"CIV","Incoherent"
"559",122,7,1,"CIV","Coherent"
"560",122,29,1,"CIV","Incoherent"
"561",123,27,1,"CIV","Incoherent"
"562",123,21,1,"CIV","Incoherent"
"563",123,2,1,"CIV","Coherent"
"564",123,40,1,"CIV","Incoherent"
"565",123,35,1,"CIV","Incoherent"
"566",123,23,1,"CIV","Incoherent"
"567",123,11,1,"CIV","Coherent"
"568",123,15,1,"CIV","Coherent"
"569",123,10,1,"CIV","Coherent"
"570",123,8,1,"CIV","Coherent"
"571",123,24,1,"CIV","Incoherent"
"572",123,22,1,"CIV","Incoherent"
"573",123,25,1,"CIV","Incoherent"
"574",123,38,1,"CIV","Incoherent"
"575",123,4,1,"CIV","Coherent"
"576",123,9,1,"CIV","Coherent"
"577",123,32,1,"CIV","Incoherent"
"578",123,18,1,"CIV","Coherent"
"579",123,34,0,"CIV","Coherent"
"580",123,37,1,"CIV","Incoherent"
"581",123,3,1,"CIV","Coherent"
"582",123,20,1,"CIV","Coherent"
"583",123,39,1,"CIV","Incoherent"
"584",123,26,1,"CIV","Incoherent"
"585",123,6,1,"CIV","Coherent"
"586",123,31,1,"CIV","Incoherent"
"587",123,30,1,"CIV","Incoherent"
"588",123,19,0,"CIV","Incoherent"
"589",123,14,0,"CIV","Incoherent"
"590",123,13,1,"CIV","Coherent"
"591",123,17,1,"CIV","Coherent"
"592",123,36,1,"CIV","Incoherent"
"593",123,5,1,"CIV","Coherent"
"594",123,16,1,"CIV","Coherent"
"595",123,1,1,"CIV","Coherent"
"596",123,12,1,"CIV","Coherent"
"597",123,33,1,"CIV","Incoherent"
"598",123,28,1,"CIV","Incoherent"
"599",123,7,1,"CIV","Coherent"
"600",123,29,1,"CIV","Incoherent"
"601",124,27,1,"CIV","Incoherent"
"602",124,21,1,"CIV","Incoherent"
"603",124,2,0,"CIV","Incoherent"
"604",124,40,1,"CIV","Incoherent"
"605",124,35,1,"CIV","Incoherent"
"606",124,23,1,"CIV","Incoherent"
"607",124,11,1,"CIV","Coherent"
"608",124,15,0,"CIV","Incoherent"
"609",124,10,1,"CIV","Coherent"
"610",124,8,1,"CIV","Coherent"
"611",124,24,1,"CIV","Incoherent"
"612",124,22,1,"CIV","Incoherent"
"613",124,25,1,"CIV","Incoherent"
"614",124,38,1,"CIV","Incoherent"
"615",124,4,0,"CIV","Incoherent"
"616",124,9,1,"CIV","Coherent"
"617",124,32,1,"CIV","Incoherent"
"618",124,18,1,"CIV","Coherent"
"619",124,34,1,"CIV","Incoherent"
"620",124,37,1,"CIV","Incoherent"
"621",124,3,1,"CIV","Coherent"
"622",124,20,1,"CIV","Coherent"
"623",124,39,1,"CIV","Incoherent"
"624",124,26,1,"CIV","Incoherent"
"625",124,6,1,"CIV","Coherent"
"626",124,31,1,"CIV","Incoherent"
"627",124,30,1,"CIV","Incoherent"
"628",124,19,1,"CIV","Coherent"
"629",124,14,1,"CIV","Coherent"
"630",124,13,1,"CIV","Coherent"
"631",124,17,0,"CIV","Incoherent"
"632",124,36,1,"CIV","Incoherent"
"633",124,5,1,"CIV","Coherent"
"634",124,16,1,"CIV","Coherent"
"635",124,1,1,"CIV","Coherent"
"636",124,12,1,"CIV","Coherent"
"637",124,33,1,"CIV","Incoherent"
"638",124,28,1,"CIV","Incoherent"
"639",124,7,1,"CIV","Coherent"
"640",124,29,1,"CIV","Incoherent"
"641",125,27,1,"CIV","Incoherent"
"642",125,21,1,"CIV","Incoherent"
"643",125,2,1,"CIV","Coherent"
"644",125,40,1,"CIV","Incoherent"
"645",125,35,1,"CIV","Incoherent"
"646",125,23,1,"CIV","Incoherent"
"647",125,11,1,"CIV","Coherent"
"648",125,15,1,"CIV","Coherent"
"649",125,10,1,"CIV","Coherent"
"650",125,8,0,"CIV","Incoherent"
"651",125,24,1,"CIV","Incoherent"
"652",125,22,1,"CIV","Incoherent"
"653",125,25,1,"CIV","Incoherent"
"654",125,38,1,"CIV","Incoherent"
"655",125,4,1,"CIV","Coherent"
"656",125,9,1,"CIV","Coherent"
"657",125,32,1,"CIV","Incoherent"
"658",125,18,1,"CIV","Coherent"
"659",125,34,0,"CIV","Coherent"
"660",125,37,1,"CIV","Incoherent"
"661",125,3,1,"CIV","Coherent"
"662",125,20,1,"CIV","Coherent"
"663",125,39,1,"CIV","Incoherent"
"664",125,26,0,"CIV","Coherent"
"665",125,6,1,"CIV","Coherent"
"666",125,31,1,"CIV","Incoherent"
"667",125,30,1,"CIV","Incoherent"
"668",125,19,1,"CIV","Coherent"
"669",125,14,0,"CIV","Incoherent"
"670",125,13,1,"CIV","Coherent"
"671",125,17,1,"CIV","Coherent"
"672",125,36,1,"CIV","Incoherent"
"673",125,5,1,"CIV","Coherent"
"674",125,16,1,"CIV","Coherent"
"675",125,1,1,"CIV","Coherent"
"676",125,12,1,"CIV","Coherent"
"677",125,33,1,"CIV","Incoherent"
"678",125,28,1,"CIV","Incoherent"
"679",125,7,1,"CIV","Coherent"
