"","pKey","itemNum","Correct","Task","OptionChosen"
"88",106,4,1,"HV","Answer1"
"89",106,5,1,"HV","Answer1"
"90",106,3,0,"HV","Answer3"
"91",106,9,1,"HV","Answer1"
"92",106,13,1,"HV","Answer1"
"93",106,16,1,"HV","Answer1"
"94",106,12,1,"HV","Answer1"
"95",106,18,1,"HV","Answer1"
"96",106,22,1,"HV","Answer1"
"97",106,6,1,"HV","Answer1"
"98",106,8,1,"HV","Answer1"
"99",106,1,1,"HV","Answer1"
"100",106,20,1,"HV","Answer1"
"101",107,2,0,"HV","Answer5"
"102",107,10,1,"HV","Answer1"
"103",107,25,0,"HV","Answer5"
"104",107,14,1,"HV","Answer1"
"105",107,11,1,"HV","Answer1"
"106",107,23,1,"HV","Answer1"
"107",107,17,1,"HV","Answer1"
"108",107,19,1,"HV","Answer1"
"109",107,21,1,"HV","Answer1"
"110",107,24,1,"HV","Answer1"
"111",107,7,1,"HV","Answer1"
"112",107,15,1,"HV","Answer1"
"113",107,4,1,"HV","Answer1"
"114",107,5,1,"HV","Answer1"
"115",107,3,0,"HV","Answer3"
"116",107,9,1,"HV","Answer1"
"117",107,13,1,"HV","Answer1"
"118",107,16,1,"HV","Answer1"
"119",107,12,1,"HV","Answer1"
"120",107,18,1,"HV","Answer1"
"121",107,22,1,"HV","Answer1"
"122",107,6,1,"HV","Answer1"
"123",107,8,1,"HV","Answer1"
"124",107,1,1,"HV","Answer1"
"125",107,20,1,"HV","Answer1"
"126",108,2,1,"HV","Answer1"
"127",108,10,1,"HV","Answer1"
"128",108,25,1,"HV","Answer1"
"129",108,14,1,"HV","Answer1"
"130",108,11,1,"HV","Answer1"
"131",108,23,1,"HV","Answer1"
"132",108,17,1,"HV","Answer1"
"133",108,19,1,"HV","Answer1"
"134",108,21,0,"HV","Answer3"
"135",108,24,0,"HV","Answer4"
"136",108,7,0,"HV","Answer5"
"137",108,15,0,"HV","Answer4"
"138",108,4,0,"HV","Answer3"
"139",108,5,0,"HV","Answer5"
"140",108,3,0,"HV","Answer5"
"141",108,9,0,"HV","Answer5"
"142",108,13,0,"HV","Answer5"
"143",108,16,1,"HV","Answer1"
"144",108,12,0,"HV","Answer4"
"145",108,18,0,"HV","Answer4"
"146",108,22,0,"HV","Answer4"
"147",108,6,0,"HV","Answer5"
"148",108,8,1,"HV","Answer1"
"149",108,1,1,"HV","Answer1"
"150",108,20,1,"HV","Answer1"
"151",110,2,1,"HV","Answer1"
"152",110,10,1,"HV","Answer1"
"153",110,25,1,"HV","Answer1"
"154",110,14,1,"HV","Answer1"
"155",110,11,1,"HV","Answer1"
"156",110,23,1,"HV","Answer1"
"157",110,17,1,"HV","Answer1"
"158",110,19,1,"HV","Answer1"
"159",110,21,1,"HV","Answer1"
"160",110,24,1,"HV","Answer1"
"161",110,7,1,"HV","Answer1"
"162",110,15,1,"HV","Answer1"
"163",110,4,1,"HV","Answer1"
"164",110,5,1,"HV","Answer1"
"165",110,3,1,"HV","Answer1"
"166",110,9,1,"HV","Answer1"
"167",110,13,1,"HV","Answer1"
"168",110,16,1,"HV","Answer1"
"169",110,12,1,"HV","Answer1"
"170",110,18,1,"HV","Answer1"
"171",110,22,1,"HV","Answer1"
"172",110,6,1,"HV","Answer1"
"173",110,8,1,"HV","Answer1"
"174",110,1,1,"HV","Answer1"
"175",110,20,1,"HV","Answer1"
"176",111,2,1,"HV","Answer1"
"177",111,10,1,"HV","Answer1"
"178",111,25,1,"HV","Answer1"
"179",111,14,1,"HV","Answer1"
"180",111,11,1,"HV","Answer1"
"181",111,23,1,"HV","Answer1"
"182",111,17,1,"HV","Answer1"
"183",111,19,0,"HV","Answer3"
"184",111,21,1,"HV","Answer1"
"185",111,24,1,"HV","Answer1"
"186",111,7,1,"HV","Answer1"
"187",111,15,1,"HV","Answer1"
"188",111,4,1,"HV","Answer1"
"189",111,5,1,"HV","Answer1"
"190",111,3,1,"HV","Answer1"
"191",111,9,1,"HV","Answer1"
"192",111,13,1,"HV","Answer1"
"193",111,16,1,"HV","Answer1"
"194",111,12,1,"HV","Answer1"
"195",111,18,1,"HV","Answer1"
"196",111,22,1,"HV","Answer1"
"197",111,6,1,"HV","Answer1"
"198",111,8,1,"HV","Answer1"
"199",111,1,1,"HV","Answer1"
"200",111,20,1,"HV","Answer1"
"201",112,2,0,"HV","Answer2"
"202",112,10,0,"HV","Answer2"
"203",112,25,1,"HV","Answer1"
"204",112,14,1,"HV","Answer1"
"205",112,11,0,"HV","Answer2"
"206",112,23,1,"HV","Answer1"
"207",112,17,0,"HV","Answer2"
"208",112,19,0,"HV","Answer5"
"209",112,21,0,"HV","Answer2"
"210",112,24,1,"HV","Answer1"
"211",112,7,1,"HV","Answer1"
"212",112,15,0,"HV","Answer2"
"213",112,4,1,"HV","Answer1"
"214",112,5,0,"HV","Answer4"
"215",112,3,0,"HV","Answer3"
"216",112,9,0,"HV","Answer5"
"217",112,13,0,"HV","Answer3"
"218",112,16,0,"HV","Answer4"
"219",112,12,1,"HV","Answer1"
"220",112,18,1,"HV","Answer1"
"221",112,22,0,"HV","Answer3"
"222",112,6,1,"HV","Answer1"
"223",112,8,0,"HV","Answer5"
"224",112,1,0,"HV","Answer4"
"225",112,20,1,"HV","Answer1"
"226",115,2,1,"HV","Answer1"
"227",115,10,1,"HV","Answer1"
"228",115,25,1,"HV","Answer1"
"229",115,14,1,"HV","Answer1"
"230",115,11,1,"HV","Answer1"
"231",115,23,1,"HV","Answer1"
"232",115,17,1,"HV","Answer1"
"233",115,19,1,"HV","Answer1"
"234",115,21,1,"HV","Answer1"
"235",115,24,1,"HV","Answer1"
"236",115,7,1,"HV","Answer1"
"237",115,15,1,"HV","Answer1"
"238",115,4,1,"HV","Answer1"
"239",115,5,1,"HV","Answer1"
"240",115,3,1,"HV","Answer1"
"241",115,9,0,"HV","Answer5"
"242",115,13,1,"HV","Answer1"
"243",115,16,1,"HV","Answer1"
"244",115,12,1,"HV","Answer1"
"245",115,18,1,"HV","Answer1"
"246",115,22,1,"HV","Answer1"
"247",115,6,1,"HV","Answer1"
"248",115,8,1,"HV","Answer1"
"249",115,1,1,"HV","Answer1"
"250",115,20,1,"HV","Answer1"
"251",116,2,1,"HV","Answer1"
"252",116,10,1,"HV","Answer1"
"253",116,25,1,"HV","Answer1"
"254",116,14,1,"HV","Answer1"
"255",116,11,1,"HV","Answer1"
"256",116,23,1,"HV","Answer1"
"257",116,17,1,"HV","Answer1"
"258",116,19,1,"HV","Answer1"
"259",116,21,1,"HV","Answer1"
"260",116,24,0,"HV","Answer2"
"261",116,7,0,"HV","Answer5"
"262",116,15,0,"HV","Answer5"
"263",116,4,1,"HV","Answer1"
"264",116,5,0,"HV","Answer5"
"265",116,3,1,"HV","Answer1"
"266",116,9,0,"HV","Answer5"
"267",116,13,1,"HV","Answer1"
"268",116,16,1,"HV","Answer1"
"269",116,12,1,"HV","Answer1"
"270",116,18,0,"HV","Answer5"
"271",116,22,0,"HV","Answer2"
"272",116,6,1,"HV","Answer1"
"273",116,8,1,"HV","Answer1"
"274",116,1,0,"HV","Answer5"
"275",116,20,0,"HV","Answer5"
"276",118,2,1,"HV","Answer1"
"277",118,10,1,"HV","Answer1"
"278",118,25,1,"HV","Answer1"
"279",118,14,1,"HV","Answer1"
"280",118,11,1,"HV","Answer1"
"281",118,23,1,"HV","Answer1"
"282",118,17,1,"HV","Answer1"
"283",118,19,0,"HV","Answer2"
"284",118,21,1,"HV","Answer1"
"285",118,24,1,"HV","Answer1"
"286",118,7,1,"HV","Answer1"
"287",118,15,1,"HV","Answer1"
"288",118,4,1,"HV","Answer1"
"289",118,5,1,"HV","Answer1"
"290",118,3,0,"HV","Answer3"
"291",118,9,1,"HV","Answer1"
"292",118,13,1,"HV","Answer1"
"293",118,16,1,"HV","Answer1"
"294",118,12,1,"HV","Answer1"
"295",118,18,1,"HV","Answer1"
"296",118,22,1,"HV","Answer1"
"297",118,6,1,"HV","Answer1"
"298",118,8,1,"HV","Answer1"
"299",118,1,1,"HV","Answer1"
"300",118,20,0,"HV","Answer5"
"301",120,2,1,"HV","Answer1"
"302",120,10,1,"HV","Answer1"
"303",120,25,0,"HV","Answer5"
"304",120,14,1,"HV","Answer1"
"305",120,11,0,"HV","Answer5"
"306",120,23,1,"HV","Answer1"
"307",120,17,1,"HV","Answer1"
"308",120,19,0,"HV","Answer3"
"309",120,21,1,"HV","Answer1"
"310",120,24,1,"HV","Answer1"
"311",120,7,1,"HV","Answer1"
"312",120,15,1,"HV","Answer1"
"313",120,4,1,"HV","Answer1"
"314",120,5,0,"HV","Answer5"
"315",120,3,0,"HV","Answer3"
"316",120,9,1,"HV","Answer1"
"317",120,13,1,"HV","Answer1"
"318",120,16,0,"HV","Answer2"
"319",120,12,1,"HV","Answer1"
"320",120,18,1,"HV","Answer1"
"321",120,22,1,"HV","Answer1"
"322",120,6,1,"HV","Answer1"
"323",120,8,1,"HV","Answer1"
"324",120,1,1,"HV","Answer1"
"325",120,20,1,"HV","Answer1"
"326",122,2,1,"HV","Answer1"
"327",122,10,1,"HV","Answer1"
"328",122,25,1,"HV","Answer1"
"329",122,14,1,"HV","Answer1"
"330",122,11,1,"HV","Answer1"
"331",122,23,1,"HV","Answer1"
"332",122,17,1,"HV","Answer1"
"333",122,19,0,"HV","Answer2"
"334",122,21,1,"HV","Answer1"
"335",122,24,1,"HV","Answer1"
"336",122,7,1,"HV","Answer1"
"337",122,15,1,"HV","Answer1"
"338",122,4,1,"HV","Answer1"
"339",122,5,1,"HV","Answer1"
"340",122,3,1,"HV","Answer1"
"341",122,9,1,"HV","Answer1"
"342",122,13,1,"HV","Answer1"
"343",122,16,1,"HV","Answer1"
"344",122,12,1,"HV","Answer1"
"345",122,18,1,"HV","Answer1"
"346",122,22,1,"HV","Answer1"
"347",122,6,1,"HV","Answer1"
"348",122,8,1,"HV","Answer1"
"349",122,1,1,"HV","Answer1"
"350",122,20,1,"HV","Answer1"
"351",123,2,1,"HV","Answer1"
"352",123,10,1,"HV","Answer1"
"353",123,25,1,"HV","Answer1"
"354",123,14,1,"HV","Answer1"
"355",123,11,1,"HV","Answer1"
"356",123,23,0,"HV","Answer2"
"357",123,17,1,"HV","Answer1"
"358",123,19,1,"HV","Answer1"
"359",123,21,1,"HV","Answer1"
"360",123,24,1,"HV","Answer1"
"361",123,7,1,"HV","Answer1"
"362",123,15,1,"HV","Answer1"
"363",123,4,1,"HV","Answer1"
"364",123,5,1,"HV","Answer1"
"365",123,3,1,"HV","Answer1"
"366",123,9,1,"HV","Answer1"
"367",123,13,1,"HV","Answer1"
"368",123,16,1,"HV","Answer1"
"369",123,12,1,"HV","Answer1"
"370",123,18,1,"HV","Answer1"
"371",123,22,1,"HV","Answer1"
"372",123,6,1,"HV","Answer1"
"373",123,8,1,"HV","Answer1"
"374",123,1,1,"HV","Answer1"
"375",123,20,1,"HV","Answer1"
"376",124,2,1,"HV","Answer1"
"377",124,10,1,"HV","Answer1"
"378",124,25,1,"HV","Answer1"
"379",124,14,1,"HV","Answer1"
"380",124,11,1,"HV","Answer1"
"381",124,23,1,"HV","Answer1"
"382",124,17,1,"HV","Answer1"
"383",124,19,1,"HV","Answer1"
"384",124,21,1,"HV","Answer1"
"385",124,24,1,"HV","Answer1"
"386",124,7,1,"HV","Answer1"
"387",124,15,1,"HV","Answer1"
"388",124,4,1,"HV","Answer1"
"389",124,5,1,"HV","Answer1"
"390",124,3,1,"HV","Answer1"
"391",124,9,1,"HV","Answer1"
"392",124,13,1,"HV","Answer1"
"393",124,16,1,"HV","Answer1"
"394",124,12,1,"HV","Answer1"
"395",124,18,1,"HV","Answer1"
"396",124,22,1,"HV","Answer1"
"397",124,6,1,"HV","Answer1"
"398",124,8,1,"HV","Answer1"
"399",124,1,1,"HV","Answer1"
"400",124,20,1,"HV","Answer1"
"401",125,2,0,"HV","Answer4"
"402",125,10,1,"HV","Answer1"
"403",125,25,1,"HV","Answer1"
"404",125,14,1,"HV","Answer1"
"405",125,11,1,"HV","Answer1"
"406",125,23,0,"HV","Answer2"
"407",125,17,1,"HV","Answer1"
"408",125,19,1,"HV","Answer1"
"409",125,21,0,"HV","Answer3"
"410",125,24,0,"HV","Answer5"
"411",125,7,1,"HV","Answer1"
"412",125,15,0,"HV","Answer2"
"413",125,4,1,"HV","Answer1"
"414",125,5,1,"HV","Answer1"
"415",125,3,1,"HV","Answer1"
"416",125,9,0,"HV","Answer5"
"417",125,13,1,"HV","Answer1"
"418",125,16,0,"HV","Answer3"
"419",125,12,1,"HV","Answer1"
"420",125,18,1,"HV","Answer1"
"421",125,22,1,"HV","Answer1"
"422",125,6,1,"HV","Answer1"
"423",125,8,1,"HV","Answer1"
"424",125,1,1,"HV","Answer1"
"425",125,20,0,"HV","Answer5"
"426",127,2,1,"HV","Answer1"
"427",127,10,1,"HV","Answer1"
"428",127,25,1,"HV","Answer1"
"429",127,14,1,"HV","Answer1"
"430",127,11,1,"HV","Answer1"
"431",127,23,1,"HV","Answer1"
"432",127,17,1,"HV","Answer1"
"433",127,19,0,"HV","Answer2"
"434",127,21,1,"HV","Answer1"
"435",127,24,1,"HV","Answer1"
"436",127,7,1,"HV","Answer1"
"437",127,15,1,"HV","Answer1"
"438",127,4,1,"HV","Answer1"
"439",127,5,1,"HV","Answer1"
"440",127,3,1,"HV","Answer1"
"441",127,9,0,"HV","Answer5"
"442",127,13,1,"HV","Answer1"
"443",127,16,1,"HV","Answer1"
"444",127,12,1,"HV","Answer1"
"445",127,18,1,"HV","Answer1"
"446",127,22,1,"HV","Answer1"
"447",127,6,1,"HV","Answer1"
"448",127,8,1,"HV","Answer1"
"449",127,1,1,"HV","Answer1"
"450",127,20,1,"HV","Answer1"
"451",130,2,1,"HV","Answer1"
"452",130,10,1,"HV","Answer1"
"453",130,25,1,"HV","Answer1"
"454",130,14,1,"HV","Answer1"
"455",130,11,1,"HV","Answer1"
"456",130,23,1,"HV","Answer1"
"457",130,17,1,"HV","Answer1"
"458",130,19,0,"HV","Answer2"
"459",130,21,1,"HV","Answer1"
"460",130,24,1,"HV","Answer1"
"461",130,7,1,"HV","Answer1"
"462",130,15,1,"HV","Answer1"
"463",130,4,1,"HV","Answer1"
"464",130,5,1,"HV","Answer1"
"465",130,3,1,"HV","Answer1"
"466",130,9,1,"HV","Answer1"
"467",130,13,1,"HV","Answer1"
"468",130,16,1,"HV","Answer1"
"469",130,12,1,"HV","Answer1"
"470",130,18,1,"HV","Answer1"
"471",130,22,1,"HV","Answer1"
"472",130,6,1,"HV","Answer1"
"473",130,8,1,"HV","Answer1"
"474",130,1,1,"HV","Answer1"
"475",130,20,1,"HV","Answer1"
"476",131,2,1,"HV","Answer1"
"477",131,10,1,"HV","Answer1"
"478",131,25,1,"HV","Answer1"
"479",131,14,1,"HV","Answer1"
"480",131,11,1,"HV","Answer1"
"481",131,23,1,"HV","Answer1"
"482",131,17,1,"HV","Answer1"
"483",131,19,0,"HV","Answer2"
"484",131,21,1,"HV","Answer1"
"485",131,24,1,"HV","Answer1"
"486",131,7,1,"HV","Answer1"
"487",131,15,1,"HV","Answer1"
"488",131,4,1,"HV","Answer1"
"489",131,5,1,"HV","Answer1"
"490",131,3,1,"HV","Answer1"
"491",131,9,1,"HV","Answer1"
"492",131,13,1,"HV","Answer1"
"493",131,16,1,"HV","Answer1"
"494",131,12,1,"HV","Answer1"
"495",131,18,1,"HV","Answer1"
"496",131,22,1,"HV","Answer1"
"497",131,6,1,"HV","Answer1"
"498",131,8,1,"HV","Answer1"
"499",131,1,1,"HV","Answer1"
"500",131,20,1,"HV","Answer1"
"501",132,2,0,"HV","Answer2"
"502",132,10,1,"HV","Answer1"
"503",132,25,1,"HV","Answer1"
"504",132,14,1,"HV","Answer1"
"505",132,11,1,"HV","Answer1"
"506",132,23,1,"HV","Answer1"
"507",132,17,1,"HV","Answer1"
"508",132,19,0,"HV","Answer2"
"509",132,21,1,"HV","Answer1"
"510",132,24,1,"HV","Answer1"
"511",132,7,1,"HV","Answer1"
"512",132,15,1,"HV","Answer1"
"513",132,4,1,"HV","Answer1"
"514",132,5,1,"HV","Answer1"
"515",132,3,0,"HV","Answer3"
"516",132,9,1,"HV","Answer1"
"517",132,13,1,"HV","Answer1"
"518",132,16,1,"HV","Answer1"
"519",132,12,1,"HV","Answer1"
"520",132,18,1,"HV","Answer1"
"521",132,22,1,"HV","Answer1"
"522",132,6,1,"HV","Answer1"
"523",132,8,1,"HV","Answer1"
"524",132,1,1,"HV","Answer1"
"525",132,20,1,"HV","Answer1"
"526",133,2,1,"HV","Answer1"
"527",133,10,1,"HV","Answer1"
"528",133,25,1,"HV","Answer1"
"529",133,14,1,"HV","Answer1"
"530",133,11,1,"HV","Answer1"
"531",133,23,1,"HV","Answer1"
"532",133,17,1,"HV","Answer1"
"533",133,19,0,"HV","Answer2"
"534",133,21,1,"HV","Answer1"
"535",133,24,1,"HV","Answer1"
"536",133,7,1,"HV","Answer1"
"537",133,15,1,"HV","Answer1"
"538",133,4,1,"HV","Answer1"
"539",133,5,0,"HV","Answer2"
"540",133,3,1,"HV","Answer1"
"541",133,9,1,"HV","Answer1"
"542",133,13,1,"HV","Answer1"
"543",133,16,1,"HV","Answer1"
"544",133,12,1,"HV","Answer1"
"545",133,18,1,"HV","Answer1"
"546",133,22,1,"HV","Answer1"
"547",133,6,1,"HV","Answer1"
"548",133,8,1,"HV","Answer1"
"549",133,1,1,"HV","Answer1"
"550",133,20,1,"HV","Answer1"
"551",136,2,1,"HV","Answer1"
"552",136,10,1,"HV","Answer1"
"553",136,25,0,"HV","Answer5"
"554",136,14,1,"HV","Answer1"
"555",136,11,1,"HV","Answer1"
"556",136,23,1,"HV","Answer1"
"557",136,17,1,"HV","Answer1"
"558",136,19,0,"HV","Answer2"
"559",136,21,1,"HV","Answer1"
"560",136,24,1,"HV","Answer1"
"561",136,7,1,"HV","Answer1"
"562",136,15,1,"HV","Answer1"
"563",136,4,1,"HV","Answer1"
"564",136,5,1,"HV","Answer1"
"565",136,3,0,"HV","Answer3"
"566",136,9,1,"HV","Answer1"
"567",136,13,1,"HV","Answer1"
"568",136,16,1,"HV","Answer1"
"569",136,12,1,"HV","Answer1"
"570",136,18,1,"HV","Answer1"
"571",136,22,0,"HV","Answer4"
"572",136,6,1,"HV","Answer1"
"573",136,8,1,"HV","Answer1"
"574",136,1,1,"HV","Answer1"
"575",136,20,1,"HV","Answer1"
"576",139,2,0,"HV","Answer5"
"577",139,10,1,"HV","Answer1"
"578",139,25,1,"HV","Answer1"
"579",139,14,1,"HV","Answer1"
"580",139,11,1,"HV","Answer1"
"581",139,23,1,"HV","Answer1"
"582",139,17,1,"HV","Answer1"
"583",139,19,0,"HV","Answer3"
"584",139,21,0,"HV","Answer5"
"585",139,24,0,"HV","Answer3"
"586",139,7,0,"HV","Answer2"
"587",139,15,1,"HV","Answer1"
"588",139,4,1,"HV","Answer1"
"589",139,5,0,"HV","Answer5"
"590",139,3,1,"HV","Answer1"
"591",139,9,0,"HV","Answer3"
"592",139,13,1,"HV","Answer1"
"593",139,16,0,"HV","Answer2"
"594",139,12,1,"HV","Answer1"
"595",139,18,1,"HV","Answer1"
"596",139,22,1,"HV","Answer1"
"597",139,6,1,"HV","Answer1"
"598",139,8,1,"HV","Answer1"
"599",139,1,0,"HV","Answer2"
"600",139,20,1,"HV","Answer1"
"601",140,2,1,"HV","Answer1"
"602",140,10,1,"HV","Answer1"
"603",140,25,1,"HV","Answer1"
"604",140,14,1,"HV","Answer1"
"605",140,11,1,"HV","Answer1"
"606",140,23,0,"HV","Answer2"
"607",140,17,1,"HV","Answer1"
"608",140,19,1,"HV","Answer1"
"609",140,21,1,"HV","Answer1"
"610",140,24,1,"HV","Answer1"
"611",140,7,1,"HV","Answer1"
"612",140,15,1,"HV","Answer1"
"613",140,4,1,"HV","Answer1"
"614",140,5,1,"HV","Answer1"
"615",140,3,1,"HV","Answer1"
"616",140,9,1,"HV","Answer1"
"617",140,13,1,"HV","Answer1"
"618",140,16,1,"HV","Answer1"
"619",140,12,1,"HV","Answer1"
"620",140,18,1,"HV","Answer1"
"621",140,22,1,"HV","Answer1"
"622",140,6,1,"HV","Answer1"
"623",140,8,1,"HV","Answer1"
"624",140,1,1,"HV","Answer1"
"625",140,20,1,"HV","Answer1"
"626",142,2,1,"HV","Answer1"
"627",142,10,1,"HV","Answer1"
"628",142,25,1,"HV","Answer1"
"629",142,14,1,"HV","Answer1"
"630",142,11,1,"HV","Answer1"
"631",142,23,0,"HV","Answer2"
"632",142,17,1,"HV","Answer1"
"633",142,19,0,"HV","Answer2"
"634",142,21,1,"HV","Answer1"
"635",142,24,1,"HV","Answer1"
"636",142,7,1,"HV","Answer1"
"637",142,15,1,"HV","Answer1"
"638",142,4,1,"HV","Answer1"
"639",142,5,1,"HV","Answer1"
"640",142,3,1,"HV","Answer1"
"641",142,9,1,"HV","Answer1"
"642",142,13,1,"HV","Answer1"
"643",142,16,1,"HV","Answer1"
"644",142,12,1,"HV","Answer1"
"645",142,18,1,"HV","Answer1"
"646",142,22,1,"HV","Answer1"
"647",142,6,1,"HV","Answer1"
"648",142,8,1,"HV","Answer1"
"649",142,1,1,"HV","Answer1"
"650",142,20,1,"HV","Answer1"
"651",143,2,1,"HV","Answer1"
"652",143,10,1,"HV","Answer1"
"653",143,25,0,"HV","Answer2"
"654",143,14,1,"HV","Answer1"
"655",143,11,1,"HV","Answer1"
"656",143,23,1,"HV","Answer1"
"657",143,17,1,"HV","Answer1"
"658",143,19,1,"HV","Answer1"
"659",143,21,1,"HV","Answer1"
"660",143,24,1,"HV","Answer1"
"661",143,7,1,"HV","Answer1"
"662",143,15,1,"HV","Answer1"
"663",143,4,1,"HV","Answer1"
"664",143,5,1,"HV","Answer1"
"665",143,3,0,"HV","Answer3"
"666",143,9,1,"HV","Answer1"
"667",143,13,1,"HV","Answer1"
"668",143,16,0,"HV","Answer3"
"669",143,12,1,"HV","Answer1"
"670",143,18,1,"HV","Answer1"
"671",143,22,1,"HV","Answer1"
"672",143,6,1,"HV","Answer1"
"673",143,8,1,"HV","Answer1"
"674",143,1,1,"HV","Answer1"
"675",143,20,1,"HV","Answer1"
"676",144,2,1,"HV","Answer1"
"677",144,10,0,"HV","Answer5"
"678",144,25,1,"HV","Answer1"
"679",144,14,0,"HV","Answer3"
"680",144,11,1,"HV","Answer1"
"681",144,23,1,"HV","Answer1"
"682",144,17,1,"HV","Answer1"
"683",144,19,0,"HV","Answer2"
"684",144,21,0,"HV","Answer3"
"685",144,24,1,"HV","Answer1"
"686",144,7,1,"HV","Answer1"
"687",144,15,1,"HV","Answer1"
"688",144,4,1,"HV","Answer1"
"689",144,5,0,"HV","Answer3"
"690",144,3,1,"HV","Answer1"
"691",144,9,1,"HV","Answer1"
"692",144,13,1,"HV","Answer1"
"693",144,16,1,"HV","Answer1"
"694",144,12,1,"HV","Answer1"
"695",144,18,1,"HV","Answer1"
"696",144,22,1,"HV","Answer1"
"697",144,6,1,"HV","Answer1"
"698",144,8,1,"HV","Answer1"
"699",144,1,1,"HV","Answer1"
"700",144,20,1,"HV","Answer1"
"701",147,2,1,"HV","Answer1"
"702",147,10,1,"HV","Answer1"
"703",147,25,0,"HV","Answer5"
"704",147,14,1,"HV","Answer1"
"705",147,11,1,"HV","Answer1"
"706",147,23,1,"HV","Answer1"
"707",147,17,0,"HV","Answer2"
"708",147,19,0,"HV","Answer2"
"709",147,21,0,"HV","Answer2"
"710",147,24,0,"HV","Answer5"
"711",147,7,1,"HV","Answer1"
"712",147,15,0,"HV","Answer4"
"713",147,4,1,"HV","Answer1"
"714",147,5,0,"HV","Answer5"
"715",147,3,0,"HV","Answer5"
"716",147,9,0,"HV","Answer5"
"717",147,13,0,"HV","Answer2"
"718",147,16,0,"HV","Answer4"
"719",147,12,1,"HV","Answer1"
"720",147,18,1,"HV","Answer1"
"721",147,22,1,"HV","Answer1"
"722",147,6,1,"HV","Answer1"
"723",147,8,1,"HV","Answer1"
"724",147,1,1,"HV","Answer1"
"725",147,20,0,"HV","Answer5"
"726",149,2,0,"HV","Answer4"
"727",149,10,1,"HV","Answer1"
"728",149,25,1,"HV","Answer1"
"729",149,14,1,"HV","Answer1"
"730",149,11,1,"HV","Answer1"
"731",149,23,1,"HV","Answer1"
"732",149,17,1,"HV","Answer1"
"733",149,19,1,"HV","Answer1"
"734",149,21,1,"HV","Answer1"
